language,repo_id,repo_name,repo_owner_login,size,stargazers_count,watchers_count 
Java,4057303,dempsy,Dempsy,6340,192,192
Java,36863351,RetroFacebook,yongjhih,6492,192,192
Java,65892,platform_packages_apps_browser,aosp-mirror,22964,192,192
Java,61137328,wrapping-viewpager,iffa,101,192,192
Java,143873938,LaplaceKLine,limxing,1441,192,192
Java,102806499,SlideAdapter,yhaolpz,1775,191,191
Java,90364793,druidry,zapr-oss,599,191,191
Java,83386288,year_month_wheel_dialog,xuningjack,2011,191,191
Java,45775575,wechat,ihaolin,2217,191,191
Java,76376211,sample-simplepio,androidthings,10047,191,191
Java,46213791,nested-recycler-view,msahakyan,7300,191,191
Java,2884390,filecrush,edwardcapriolo,108,191,191
Java,15716880,JNCryptor,RNCryptor,281,191,191
Java,26920432,elasticsearch-jest-example,ameizi,95,190,190
Java,50724639,NaturalDateFormat,ZieIony,172,190,190
Java,113970460,btree4j,myui,203,190,190
Java,119261878,java-express,simonwep,353,190,190
Java,58458298,600SeriesAndroidUploader,pazaan,5333,190,190
Java,86792133,acgn-community,taoyimin,13168,190,190
Java,23819762,webrtc-android,pristineio,204,190,190
Java,8750723,ActivitySplitAnimation,Udinic,278,190,190
Java,60598961,MediaPlayer,goo4it,3068,190,190
Java,35051815,MaterialSeekBarPreference,MrBIMC,526,189,189
Java,9878807,leetcode,mengli,334,189,189
Java,33945451,retro-dagger-example,fr4nk1,6796,189,189
Java,45596630,permiso,greysonp,171,189,189
Java,33403160,WhatsAppBetaUpdater,javiersantos,3235,189,189
Java,623089617,burp-vps-proxy,d3mondev,193,189,189
Java,4608909,simple-section-adapter,ragunathjawahar,685,189,189
Java,27308256,Artiste,mattlogan,639,188,188
Java,82764551,CustomBehavior,XiqingLiu,1146,188,188
Java,70297274,PracticalRecyclerView,ssseasonnn,16386,188,188
Java,2641275,xsimilarity,iamxiatian,15498,188,188
Java,41621619,thymeleaf-spring-data-dialect,jpenren,335,188,188
Java,11599809,wasp,alibaba,7941,188,188
Java,47721653,jsnark,akosba,6908,188,188
Java,16611556,simple-spring-memcached,ragnor,3626,188,188
Java,51960935,InfiniteScroll,pwittchen,1832,188,188
Java,4805358,Douban-Java-SDK-OAuth2,UglyTroLL,134,188,188
Java,14804032,simplehbase,alibaba,6248,187,187
Java,64834820,android-passcodeview,Arjun-sna,320,187,187
Java,9811445,Polaris2,cyrilmottier,1607,187,187
Java,113126656,virtualview_tools,alibaba,11414,189,189
Java,31701504,SearchAnimation,NiaNingXue,179,189,189
Java,84069019,cg-brutaltester,dreignier,95,189,189
Java,81432575,JDSelector,dunwen,677,189,189
Java,62204269,LoadMoreWrapper,nukc,816,189,189
Java,217489785,JustTrustMePlus,langgithub,225,187,187
Java,4953394,mybatis-shards,makersoft,340,187,187
Java,5560793,zxscanlib,LivotovLabs,2841,187,187
Java,84517290,web-bee,codesofun,246,187,187
Java,28057928,ng-spring-boot,g00glen00b,32,187,187
Java,4976,nbgit,myabc,4755,187,187
Java,6563465,DragNDropList,terlici,1524,187,187
Java,161087700,SwipeSpinnerWidget,DarkionAvey,2783,186,186
Java,32254724,im_android,GoBelieveIO,17590,186,186
Java,82272434,jblog,kingschan1204,44967,186,186
Java,21870090,CordovaCallNumberPlugin,rohfosho,52,186,186
Java,32399379,Dynamo,doridori,1972,186,186
Java,3141355,android-gridlayout,dlew,60,186,186
Java,65381455,NRecyclerView,Nipuream,9837,185,185
Java,140984351,LyonBlog,Flowingsun007,189442,185,185
Java,23771778,maui,zelandiya,79897,185,185
Java,37202672,recyclerview-binder,satorufujiwara,1829,185,185
Java,15693035,cassandra-mesos-deprecated,mesosphere-backup,1693,185,185
Java,78924882,ssm,jiangcaijun,154,185,185
Java,8435786,YiBo,cattong,6395,185,185
Java,5364100,FTBLaunch,Slowpoke101,9164,185,185
Java,39995685,FreeView,jcmore2,6467,185,185
Java,8461475,SimpleInfiniteCarousel,mrleolink,7170,185,185
Java,27427476,StepCounter,zhouguangfu09,3435,184,184
Java,41939338,mv2m,fabioCollini,400,184,184
Java,4411199,thymeleafexamples-stsm,thymeleaf,189,184,184
Java,76519001,android-FancyBehaviorDemo,unixzii,198,184,184
Java,23183363,Android-Screen-to-Face-Distance-Measurement,philiiiiiipp,2973,184,184
Java,34119933,tcp-long-connection-based-on-apache-mina,sddyljsx,886,184,184
Java,37418050,sqlbrite-dao,sockeqwe,277,183,183
Java,111048572,Cartoon,chrissen0814,3627,183,183
Java,88956247,ShiroDemo,linzhangtong,13884,183,183
Java,9328497,jshoper3x,sdywcd,114475,183,183
Java,6771308,ATableView,nakardo,1615,183,183
Java,163514144,Box,lulululbj,9263,183,183
Java,145385487,android-mvp-dagger2-flytranslate,mxdldev,214,183,183
Java,28359712,POSA-15,douglascraigschmidt,5549,183,183
Java,198385315,LPR,AleynP,16859,183,183
Java,1309527,gelfj,t0xa,279,183,183
Java,109104307,Learning-Spring-Boot-2.0-Second-Edition,PacktPublishing,4837,183,183
Java,8660671,ormlite-examples,j256,32510,182,182
Java,116662667,fxp-plugin-video,fangxiaopeng,83377,182,182
Java,69090828,maven-project,jleetutorial,13,182,182
Java,88630376,springboot-freemarker,infowangxin,2986,182,182
Java,68435292,address-semantic-search,liuzhibin-cn,8579,182,182
Java,109952811,oksharedprefs,sevenshal,170,182,182
Java,146726722,MZSluggard-code,JianLin-Shen,3262,182,182
Java,50421049,WechatOriginalFile,NigelYao,1286,182,182
Java,8022968,cooma,alibaba,522,181,181
Java,1810705,spring-mobile,spring-attic,5098,181,181
Java,10805187,fluo,apache,4503,181,181
Java,37672173,TextViewSpanClickable,nimengbo,373,181,181
Java,28759621,AndroidPullMenu,ShkurtiA,13705,181,181
Java,34575845,android-prefs,BoD,427,181,181
Java,171121032,GoHome12306,FurionZG,57,181,181
Java,24838764,boot-stateless-auth,robbertvanwaveren,238,181,181
Java,70921541,react-native-action-sheet,yfuks,1467,181,181
Java,8137351,spring-data-elasticsearch-sample-application,SpringDataElasticsearchDevs,360,181,181
Java,43748465,Wiggle,kubode,1026,181,181
Java,53584459,SlidingIntroScreen,jack-bradshaw,57687,181,181
Java,24332358,FlyTxtView,tosslife,803,180,180
Java,21867111,QMBForm,quemb,1592,180,180
Java,1456772,android-support-v4-googlemaps,petedoyle,45304,180,180
Java,7031510,puma,dianping,26527,180,180
Java,68058578,view-effects,mirrajabi,79,180,180
Java,226865424,tyloo,Zh1Cheung,39703,180,180
Java,12046384,spring-xd-samples,spring-attic,30935,180,180
Java,24051334,leanote-android-old,leanote,36407,179,179
Java,163472672,mail-micro-service,hf-hf,1137,179,179
Java,1251049,geppetto,cloudsmith,14432,179,179
Java,51150764,MultiStateView,XuDaojie,297,179,179
Java,114189743,sribbble,sugarac,180,179,179
Java,4679134,android-fly-in-app-navigation,Gregadeaux,5646,179,179
Java,24848094,SimpleToast,Pierry,1650,179,179
Java,38197172,MaterialDialogBottomSheet,chandrudotxyz,97,179,179
Java,60772348,Android-APT-Framework,lizhaoxuan,2580,179,179
Java,26083946,nextrtc-signaling-server,mslosarz,413,179,179
Java,41086381,android-ActionQueue,liaohuqiu,292,179,179
Java,10253546,GoogleMapsV2WithActionBarSherlock,ddewaele,4228,179,179
Java,62239018,Markdown,zzhoujay,364,761,761
Java,119267198,WebSocketDemo,0xZhangKe,685,759,759
Java,52860962,SuperMvp,liuyanggithub,14799,757,757
Java,30438494,URL-Detector,linkedin,82,755,755
Java,1911993,args4j,kohsuke,7112,754,754
Java,48978629,FPSAnimator,MasayukiSuda,3310,754,754
Java,571164683,jar-analyzer-gui,4ra1n,21575,752,752
Java,157470740,delverengine,Interrupt,7451,751,751
Java,57096675,vertx-blueprint-microservice,sczyh30,1877,751,751
Java,37151000,stardroid,sky-map-team,15548,749,749
Java,88777477,nitrite-java,nitrite,5269,749,749
Java,100345542,weixin-shop-spring-cloud,chengzhx76,184,749,749
Java,8836548,swagger-maven-plugin,kongchen,2136,742,742
Java,123560190,spring-boot2-learning,battcn,272,740,740
Java,159312646,show-videos,RAOE,372000,739,739
Java,25205317,axelor-open-suite,axelor,332727,738,738
Java,39406013,findbugs,findbugsproject,144171,733,733
Java,98600922,Rudeness,Firedamp,159,732,732
Java,323156624,threema-android,threema-ch,42740,729,729
Java,1317787,structr,structr,370269,728,728
Java,56957347,CursorWheelLayout,BCsl,2862,726,726
Java,377725467,bk-job,TencentBlueKing,44839,726,726
Java,48408367,KSYStreamer_Android,fpzeng,226770,726,726
Java,8919938,bateman,fearofcode,742,726,726
Java,116181922,react-native-haptic-feedback,mkuczera,742,719,719
Java,25155644,scrollscreenshot,PGSSoft,9095,717,717
Java,86400116,openmessaging-java,openmessaging,8406,716,716
Java,198725374,TAB,NEZNAMY,9631,716,716
Java,98432140,guns,abel533,7359,716,716
Java,36724394,DesignSupportLibraryDemo,xuyisheng,2674,713,713
Java,23338118,qbit,advantageous,16576,713,713
Java,158656889,dledger,openmessaging,911,713,713
Java,42130199,Android-Smart-Login,CodelightStudios,4445,711,711
Java,10619058,oculus,etsy,584,708,708
Java,1553758,xtext,eclipse,553417,708,708
Java,68218894,CircleRecyclerView,kHRYSTAL,1799,706,706
Java,106497091,EasySignSeekBar,zhou-you,9857,705,705
Java,107559907,CalendarFX,dlsc-software-consulting-gmbh,7331,704,704
Java,58255049,sonar-gitlab-plugin,gabrie-allaigre,981,703,703
Java,31481933,Fenzo,Netflix,1787,702,702
Java,4128173,Equivalent-Exchange-3,pahimar,10802,701,701
Java,92192594,cactoos,yegor256,5029,700,700
Java,101759376,yago3,yago-naga,40806,700,700
Java,47326088,Javaweb_bookstore,eson15,2741,699,699
Java,217973708,TexasHoldemSolverJava,bupticybee,74251,695,695
Java,88315183,AndroidInstantVideo,ChillingVan,957,694,694
Java,148223447,TonY,tony-framework,3431,691,691
Java,41619519,FAB-Loading,SaeedMasoumi,1159,691,691
Java,1272265,android-ColorPickerPreference,attenzione,358,690,690
Java,46615164,bookdash-android-app,bookdash,46527,689,689
Java,30414367,PatternLock,zhanghai,1416,689,689
Java,81052983,rulebook,deliveredtechnologies,1565,687,687
Java,15289581,cache2k,cache2k,10518,685,685
Java,69952565,Squint,IntruderShanky,3648,685,685
Java,49277180,KataSuperHeroesAndroid,Karumi,5876,683,683
Java,104668258,BaRMIe,NickstaDB,117,682,682
Java,89302682,SpringBootDemo,xiaour,246,680,680
Java,25682021,android-material-drawer-template,kanytu,7548,679,679
Java,27734298,soas,MostafaGazar,6213,679,679
Java,103718860,YiZhi,Horrarndoo,3652,676,676
Java,64602122,OmRecorder,kailash09dabhi,438,676,676
Java,71328643,abixen-platform,abixen,85600,672,672
Java,14568895,Android-SSL-TrustKiller,iSECPartners,943,671,671
Java,205477223,secscan-authcheck,ztosec,1797,670,670
Java,20420983,smartcard-reader,doc-rj,6135,217,217
Java,9805058,winky,mikedg1,192,217,217
Java,98099869,android-dagger-butterknife-mvp,vestrel00,308,217,217
Java,72417902,RxjavaRetrofitDemo-string-master,wzgiceman,2732,217,217
Java,117923909,WaterView,93Laer,151,216,216
Java,56690741,ConditionWatcher,AzimoLabs,164,216,216
Java,158690030,equator,dadiyang,123,216,216
Java,5125524,Java-Games,Glank,2066,216,216
Java,1544249,dfs-datastores,nathanmarz,970,216,216
Java,37416125,DesignSupportLibrarySample,WuXiaolong,10992,216,216
Java,61361856,SmileBar,eugeneek,171,216,216
Java,14495035,JgFramework,bupt1987,197,216,216
Java,96310297,CustomizableCalendar,MOLO17,882,215,215
Java,1425741,neoclipse,neo4j-contrib,115566,215,215
Java,137827285,leo-im-server,lining90567,142,215,215
Java,42155213,CLRS,zhuxiuwei,7209,215,215
Java,525744654,CloudShuffleService,bytedance,1289,215,215
Java,143019915,RevealBanner,tokiii,8783,215,215
Java,2888906,aws-maven,spring-attic,631,215,215
Java,60589034,seckill,geekyijun,36,215,215
Java,34691715,semver4j,vdurmont,150,214,214
Java,78750206,Android-MVVM-Architecture,iammert,1846,214,214
Java,199547577,QRCodeLogin,jiaconghu,19579,214,214
Java,2177845,spring-social-google,spring-social,2050,214,214
Java,1638055,ProgrammingAndroidExamples,bmeike,3964,214,214
Java,92353099,envoy-microservices-patterns,christian-posta,202,214,214
Java,5690886,TeamCity.GitHub,jonnyzzz,8530,213,213
Java,131812664,WeSwipe,WangcWj,258,213,213
Java,50341337,ActivityCommWithFragment,niuxiaowei,103,213,213
Java,32552580,adp-path-morph-submission-status,alexjlockwood,146,213,213
Java,32283590,AndroidViewToGLRendering,arthabus,344,213,213
Java,133653605,GDPRDialog,MFlisar,6517,213,213
Java,17152271,topcoder-UML-Tool,topcoder-platform,195323,213,213
Java,19933800,AndroidSlidingUpPanel-foursquare-map-demo,dlukashev,407,213,213
Java,59724150,LGImageCompressor,guizhigang,101,212,212
Java,58863799,superXingPostCard,xingkongus,7535,212,212
Java,18793554,spine-superspineboy,EsotericSoftware,34746,212,212
Java,20537506,KenBurnsView,gotokatsuya,134174,212,212
Java,44604925,fresco-sample-usage,kaedea,29496,212,212
Java,75523374,CollapsingToolbar-With-Webview,RameshBhupathi,6360,212,212
Java,45327937,android-RavenServer,liaohuqiu,2924,212,212
Java,58938163,android-dynamic-action,benniaobuguai,554,212,212
Java,25242494,GlFancyCoverFlow,LittleLiByte,3190,211,211
Java,102256719,PCompiler,SnowVolf,4362,211,211
Java,168100667,spring-boot-tutorial,weiwosuoai,105,211,211
Java,64247174,buddysearch,ihorvitruk,15884,211,211
Java,42088733,kerkee_android,kercer,1810,211,211
Java,33519397,FIR_Plugin_Android,PGYER,22865,211,211
Java,6360062,jsontest,jsontest,192,211,211
Java,13383431,PIPE,sarahtattersall,31489,211,211
Java,11900505,PanningView,flavienlaurent,4872,210,210
Java,39119136,fab-toolbar,bowyer-app,1901,210,210
Java,145300572,SlideBack,ChenTianSaber,151,210,210
Java,64519952,CalendarComponent,dengshiwei,1515,210,210
Java,89136325,FCM-for-Mojo,RikkaApps,1441,209,209
Java,2820568,android_download_manager,umeng,1185,209,209
Java,101478579,Dahaka,ragdroid,1885,209,209
Java,11020323,WaterFallExt,dodola,569,209,209
Java,36338217,ExpandableView,nicolasjafelle,3257,209,209
Java,11766839,elasticsearch-entity-resolution,YannBrrd,204,209,209
Java,12450391,crosswalk-cordova-android,crosswalk-project,75292,209,209
Java,23948419,MigrateToGradle,ShinChven,520,208,208
Java,6205252,Ardor3D,Renanse,165708,208,208
Java,9965703,storm-kafka-0.8-plus,wurstmeister,544,208,208
Java,3341519,legacy-patchrom,MiCode,740735,208,208
Java,167698962,Folivora,Cricin,8372,208,208
Java,100092734,sourceafis-java,robertvazan,2262,207,207
Java,349355,erlide_eclipse,erlang,140027,207,207
Java,178992038,WeChat.Robot.API,wechatbotsdk,5077,207,207
Java,311200284,aya-dev,aya-prover,14883,207,207
Java,22640166,SettingView,chentao0707,1053,207,207
Java,64769252,Android-ImagesPickers,jaikydota,15606,207,207
Java,28189944,RxBinding,ogaclejapan,399,207,207
Java,98971303,oksse,heremaps,32,206,206
Java,15363399,parsii,scireum,728,206,206
Java,49942319,apns-http2,CleverTap,170,206,206
Java,7915,jbidwatcher,cyberfox,128893,206,206
Java,59954164,react-native-firebase-analytics,evollu,76,206,206
Java,306546668,fan-push,fanshanhong,263,206,206
Java,23126277,loglifecycle,stephanenicolas,3908,206,206
Java,2553402,Code4Reference,rakeshcusat,25775,205,205
Java,90865352,InstaLikeFragmentTransaction,f22labs,153,205,205
Java,58291487,eventuate-examples-restaurant-management,eventuate-examples,133,205,205
Java,13178020,memento,mttkay,1108,205,205
Java,108921136,react-native-android-widget-poc,netbeast,5812,205,205
Java,124626407,JSCKit,JustinRoom,114890,205,205
Java,24031957,WeatherIconView,pwittchen,344,205,205
Java,58301634,AndroidUnitTest,florent37,149,205,205
Java,34720631,osiam,osiam,3645,204,204
Java,127750327,ispider,xpleaf,42,204,204
Java,103973531,flutter_qr_mobile_vision,rmtmckenzie,11791,204,204
Java,122033847,Course-Selecting-System,Zeng1998,25280,204,204
Java,48520201,Mundus,mbrlabs,21466,204,204
Java,31472830,LittleProxy-mitm,ganskef,564,204,204
Java,102457813,ivxv,vvk-ehk,4482,204,204
Java,63943680,SimpleApp,shanyao0,1964,204,204
Java,56392149,DropDownLayout,sungerk,2232,204,204
Java,14155229,staash,Netflix,117999,204,204
Java,4732781,PopoverView,lupidan,351,204,204
Java,9585361,phonegap-websocket,mkuklis,367,204,204
PHP,1863329,laravel,laravel,10690,74031,74031
PHP,2579314,Faker,fzaninotto,10094,26744,26744
PHP,60243197,server,nextcloud,3468237,23377,23377
PHP,1376664,monolog,Seldaek,3886,20452,20452
PHP,82238168,monica,monicahq,143519,19340,19340
PHP,448045,phpunit,sebastianbergmann,128012,19217,19217
PHP,2234102,CodeIgniter,bcit-ci,54786,18214,18214
PHP,1548202,matomo,matomo-org,277476,17958,17958
PHP,5724990,Carbon,briannesbitt,16278,16196,16196
PHP,53783664,howto-make-more-money,easychen,7933,16114,16114
PHP,47495360,koel,koel,15535,14838,14838
PHP,28628034,flarum,flarum,735,14163,14163
PHP,3431193,yii2,yiisoft,78591,14108,14108
PHP,22553797,grav,getgrav,25731,13927,13927
PHP,7704544,image,Intervention,1581,13325,13325
PHP,8678290,laravel-ide-helper,barryvdh,1328,13261,13261
PHP,26730195,Cachet,CachetHQ,38801,13150,13150
PHP,8708394,whoops,filp,1693,13029,13029
PHP,13899674,flysystem,thephpleague,3698,12948,12948
PHP,1280180,phabricator,phacility,144326,12328,12328
PHP,4916869,uuid,ramsey,2688,12144,12144
PHP,49014795,phpstan,phpstan,4162234,11997,11997
PHP,41589337,BookStack,BookStackApp,33752,11853,11853
PHP,79111500,clean-code-php,piotrplenik,368,11636,11636
PHP,14259390,Laravel-Excel,SpartnerNL,3254,11597,11597
PHP,4702560,PHPExcel,PHPOffice,22024,11491,11491
PHP,72069409,voyager,the-control-group,48335,11479,11479
PHP,42480275,laravel-permission,spatie,2531,11346,11346
PHP,56728437,labs,docker,221641,11289,11289
PHP,7549096,inflector,doctrine,1858,11091,11091
PHP,23217993,global-state,sebastianbergmann,46494,6417,6417
PHP,7456035,version,sebastianbergmann,16727,6398,6398
PHP,29690340,recursion-context,sebastianbergmann,58969,6395,6395
PHP,31541210,aimeos-laravel,aimeos,5636,6369,6369
PHP,4551765,oauth2-server,thephpleague,14375,6328,6328
PHP,50561515,object-enumerator,sebastianbergmann,57368,6275,6275
PHP,6047189,Lychee,electerious,5917,6261,6261
PHP,13612575,laravel-cors,fruitcake,372,6257,6257
PHP,47120661,prestissimo,hirak,3573,6247,6247
PHP,14639849,PHP-Console-Highlighter,JakubOnderka,30,6243,6243
PHP,18530027,PHP-Console-Color,JakubOnderka,19,6219,6219
